"","gene","Parameter1","Parameter2","rho","CI","CI_low","CI_high","S","p","Method","n_Obs"
"274","REACTOME_DEFECTIVE_B4GALT7_CAUSES_EDS_PROGEROID_TYPE","logFC","time_index",-0.2,0.95,-0.878183293517764,0.745303816785464,42,0.704,"Spearman",6
"275","REACTOME_DEFECTIVE_C1GALT1C1_CAUSES_TN_POLYAGGLUTINATION_SYNDROME_TNPS_","logFC","time_index",0.257142857142857,0.95,-0.717266557947566,0.89127356149036,26,0.622787172011662,"Spearman",6
"276","REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS","logFC","time_index",-0.6,0.95,-0.952510934587125,0.439726455811896,56,0.208,"Spearman",6
"277","REACTOME_DEFECTIVE_CHST14_CAUSES_EDS_MUSCULOCONTRACTURAL_TYPE","logFC","time_index",0.257142857142857,0.95,-0.717266557947566,0.89127356149036,26,0.622787172011662,"Spearman",6
"278","REACTOME_DEFECTIVE_CHST3_CAUSES_SEDCJD","logFC","time_index",0.257142857142857,0.95,-0.717266557947566,0.89127356149036,26,0.622787172011662,"Spearman",6
"279","REACTOME_DEFECTIVE_CHST6_CAUSES_MCDC1","logFC","time_index",-0.314285714285714,0.95,-0.903385924439489,0.685673992878497,46,0.544093294460641,"Spearman",6
"280","REACTOME_DEFECTIVE_CHSY1_CAUSES_TPBS","logFC","time_index",0.0285714285714286,0.95,-0.813218497773234,0.831697591869233,34,0.957154518950437,"Spearman",6
"281","REACTOME_DEFECTIVE_CSF2RB_CAUSES_PULMONARY_SURFACTANT_METABOLISM_DYSFUNCTION_5_SMDP5_","logFC","time_index",-0.0285714285714286,0.95,-0.831697591869233,0.813218497773234,36,0.957154518950437,"Spearman",6
"282","REACTOME_DEFECTIVE_EXT2_CAUSES_EXOSTOSES_2","logFC","time_index",-0.428571428571429,0.95,-0.925084791313126,0.608725102318179,50,0.396501457725947,"Spearman",6
"283","REACTOME_DEFECTIVE_FACTOR_IX_CAUSES_HEMOPHILIA_B","logFC","time_index",1,0.95,1,1,0,0,"Spearman",6
"284","REACTOME_DEFECTIVE_FACTOR_VIII_CAUSES_HEMOPHILIA_A","logFC","time_index",1,0.95,1,1,0,0,"Spearman",6
"285","REACTOME_DEFECTIVE_GALNT3_CAUSES_FAMILIAL_HYPERPHOSPHATEMIC_TUMORAL_CALCINOSIS_HFTC_","logFC","time_index",0.257142857142857,0.95,-0.717266557947566,0.89127356149036,26,0.622787172011662,"Spearman",6
"286","REACTOME_DEFECTIVE_LFNG_CAUSES_SCDO3","logFC","time_index",0.314285714285714,0.95,-0.685673992878497,0.903385924439489,24,0.544093294460641,"Spearman",6
"287","REACTOME_DEFECTIVE_ST3GAL3_CAUSES_MCT12_AND_EIEE15","logFC","time_index",-0.828571428571429,0.95,-0.981923336769358,-0.0185208698508645,64,0.0415626822157434,"Spearman",6
"288","REACTOME_DEFECTS_IN_BIOTIN_BTN_METABOLISM","logFC","time_index",0.657142857142857,0.95,-0.36033482914447,0.960537148110487,12,0.156174927113702,"Spearman",6
"289","REACTOME_DEFECTS_IN_COBALAMIN_B12_METABOLISM","logFC","time_index",0.657142857142857,0.95,-0.36033482914447,0.960537148110487,12,0.156174927113702,"Spearman",6
"290","REACTOME_DEFECTS_IN_VITAMIN_AND_COFACTOR_METABOLISM","logFC","time_index",0.828571428571429,0.95,0.0185208698508645,0.981923336769358,6,0.0415626822157434,"Spearman",6
"291","REACTOME_DEFECTS_OF_CONTACT_ACTIVATION_SYSTEM_CAS_AND_KALLIKREIN_KININ_SYSTEM_KKS_","logFC","time_index",1,0.95,1,1,0,0,"Spearman",6
"292","REACTOME_DEFENSINS","logFC","time_index",-0.0857142857142857,0.95,-0.848553724248887,0.79287019123405,38,0.871743440233237,"Spearman",6
"293","REACTOME_DEGRADATION_OF_AXIN","logFC","time_index",-0.6,0.95,-0.952510934587125,0.439726455811896,56,0.208,"Spearman",6
"294","REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX","logFC","time_index",-0.6,0.95,-0.952510934587125,0.439726455811896,56,0.208,"Spearman",6
"295","REACTOME_DEGRADATION_OF_CYSTEINE_AND_HOMOCYSTEINE","logFC","time_index",0.0857142857142857,0.95,-0.79287019123405,0.848553724248887,32,0.871743440233236,"Spearman",6
"296","REACTOME_DEGRADATION_OF_DVL","logFC","time_index",-0.6,0.95,-0.952510934587125,0.439726455811896,56,0.208,"Spearman",6
"297","REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME","logFC","time_index",-0.6,0.95,-0.952510934587125,0.439726455811896,56,0.208,"Spearman",6
"298","REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX","logFC","time_index",0.657142857142857,0.95,-0.36033482914447,0.960537148110487,12,0.156174927113702,"Spearman",6
"299","REACTOME_DEPOLYMERISATION_OF_THE_NUCLEAR_LAMINA","logFC","time_index",-0.485714285714286,0.95,-0.934840975043405,0.561213485349542,52,0.328723032069971,"Spearman",6
"300","REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE","logFC","time_index",-0.142857142857143,0.95,-0.86399171032638,0.770353949782598,40,0.787172011661808,"Spearman",6
"301","REACTOME_DERMATAN_SULFATE_BIOSYNTHESIS","logFC","time_index",-0.2,0.95,-0.878183293517764,0.745303816785464,42,0.704,"Spearman",6
"302","REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES","logFC","time_index",-1,0.95,-1,-1,70,0,"Spearman",6
"303","REACTOME_DEUBIQUITINATION","logFC","time_index",-0.657142857142857,0.95,-0.960537148110487,0.36033482914447,58,0.156174927113702,"Spearman",6
"304","REACTOME_DEVELOPMENTAL_BIOLOGY","logFC","time_index",-0.428571428571429,0.95,-0.925084791313126,0.608725102318179,50,0.396501457725947,"Spearman",6
"305","REACTOME_DEX_H_BOX_HELICASES_ACTIVATE_TYPE_I_IFN_AND_INFLAMMATORY_CYTOKINES_PRODUCTION_","logFC","time_index",-0.371428571428571,0.95,-0.914626017836203,0.649804088513611,48,0.468478134110787,"Spearman",6
"306","REACTOME_DIGESTION","logFC","time_index",0.657142857142857,0.95,-0.36033482914447,0.960537148110487,12,0.156174927113702,"Spearman",6
"307","REACTOME_DIGESTION_AND_ABSORPTION","logFC","time_index",0.6,0.95,-0.439726455811896,0.952510934587125,14,0.208,"Spearman",6
"308","REACTOME_DIGESTION_OF_DIETARY_CARBOHYDRATE","logFC","time_index",0.714285714285714,0.95,-0.262842188619824,0.968088044904251,10,0.110787172011662,"Spearman",6
"309","REACTOME_DIGESTION_OF_DIETARY_LIPID","logFC","time_index",-0.428571428571429,0.95,-0.925084791313126,0.608725102318179,50,0.396501457725947,"Spearman",6
"310","REACTOME_DISASSEMBLY_OF_THE_DESTRUCTION_COMPLEX_AND_RECRUITMENT_OF_AXIN_TO_THE_MEMBRANE","logFC","time_index",-0.0857142857142857,0.95,-0.848553724248887,0.79287019123405,38,0.871743440233237,"Spearman",6
"311","REACTOME_DISEASE","logFC","time_index",0.257142857142857,0.95,-0.717266557947566,0.89127356149036,26,0.622787172011662,"Spearman",6
"312","REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM","logFC","time_index",-0.542857142857143,0.95,-0.943963065220047,0.505629942051663,54,0.265702623906705,"Spearman",6
"313","REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSYLATION_PRECURSOR_BIOSYNTHESIS","logFC","time_index",0.485714285714286,0.95,-0.561213485349542,0.934840975043405,18,0.328723032069971,"Spearman",6
"314","REACTOME_DISEASES_ASSOCIATED_WITH_N_GLYCOSYLATION_OF_PROTEINS","logFC","time_index",-0.0857142857142857,0.95,-0.848553724248887,0.79287019123405,38,0.871743440233237,"Spearman",6
"315","REACTOME_DISEASES_ASSOCIATED_WITH_O_GLYCOSYLATION_OF_PROTEINS","logFC","time_index",0.314285714285714,0.95,-0.685673992878497,0.903385924439489,24,0.544093294460641,"Spearman",6
"316","REACTOME_DISEASES_ASSOCIATED_WITH_SURFACTANT_METABOLISM","logFC","time_index",-0.0857142857142857,0.95,-0.848553724248887,0.79287019123405,38,0.871743440233237,"Spearman",6
"317","REACTOME_DISEASES_OF_CARBOHYDRATE_METABOLISM","logFC","time_index",0.0857142857142857,0.95,-0.79287019123405,0.848553724248887,32,0.871743440233236,"Spearman",6
"318","REACTOME_DISEASES_OF_DNA_REPAIR","logFC","time_index",0.828571428571429,0.95,0.0185208698508645,0.981923336769358,6,0.0415626822157434,"Spearman",6
"319","REACTOME_DISEASES_OF_GLYCOSYLATION","logFC","time_index",0.371428571428571,0.95,-0.649804088513611,0.914626017836203,22,0.468478134110787,"Spearman",6
"320","REACTOME_DISEASES_OF_IMMUNE_SYSTEM","logFC","time_index",-0.371428571428571,0.95,-0.914626017836203,0.649804088513611,48,0.468478134110787,"Spearman",6
"321","REACTOME_DISEASES_OF_METABOLISM","logFC","time_index",0.657142857142857,0.95,-0.36033482914447,0.960537148110487,12,0.156174927113702,"Spearman",6
"322","REACTOME_DISEASES_OF_MITOTIC_CELL_CYCLE","logFC","time_index",0.257142857142857,0.95,-0.717266557947566,0.89127356149036,26,0.622787172011662,"Spearman",6
"323","REACTOME_DISEASES_OF_PROGRAMMED_CELL_DEATH","logFC","time_index",-0.2,0.95,-0.878183293517764,0.745303816785464,42,0.704,"Spearman",6
"324","REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS","logFC","time_index",-0.371428571428571,0.95,-0.914626017836203,0.649804088513611,48,0.468478134110787,"Spearman",6
"325","REACTOME_DISINHIBITION_OF_SNARE_FORMATION","logFC","time_index",0.771428571428571,0.95,-0.140261581857702,0.975204633468398,8,0.0723965014577259,"Spearman",6
"326","REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS","logFC","time_index",-0.714285714285714,0.95,-0.968088044904251,0.262842188619824,60,0.110787172011662,"Spearman",6
"327","REACTOME_DISPLACEMENT_OF_DNA_GLYCOSYLASE_BY_APEX1","logFC","time_index",-0.257142857142857,0.95,-0.89127356149036,0.717266557947566,44,0.622787172011662,"Spearman",6
"328","REACTOME_DISSOLUTION_OF_FIBRIN_CLOT","logFC","time_index",0.485714285714286,0.95,-0.561213485349542,0.934840975043405,18,0.328723032069971,"Spearman",6
"329","REACTOME_DNA_DAMAGE_BYPASS","logFC","time_index",0.0857142857142857,0.95,-0.79287019123405,0.848553724248887,32,0.871743440233236,"Spearman",6
"330","REACTOME_DNA_DAMAGE_RECOGNITION_IN_GG_NER","logFC","time_index",0.0857142857142857,0.95,-0.79287019123405,0.848553724248887,32,0.871743440233236,"Spearman",6
"331","REACTOME_DNA_DAMAGE_REVERSAL","logFC","time_index",-0.828571428571429,0.95,-0.981923336769358,-0.0185208698508645,64,0.0415626822157434,"Spearman",6
"332","REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE","logFC","time_index",0.771428571428571,0.95,-0.140261581857702,0.975204633468398,8,0.0723965014577259,"Spearman",6
"333","REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR","logFC","time_index",0.0857142857142857,0.95,-0.79287019123405,0.848553724248887,32,0.871743440233236,"Spearman",6
"334","REACTOME_DNA_DOUBLE_STRAND_BREAK_RESPONSE","logFC","time_index",0.542857142857143,0.95,-0.505629942051663,0.943963065220047,16,0.265702623906705,"Spearman",6
"335","REACTOME_DNA_METHYLATION","logFC","time_index",0.314285714285714,0.95,-0.685673992878497,0.903385924439489,24,0.544093294460641,"Spearman",6
"336","REACTOME_DNA_REPAIR","logFC","time_index",0.0857142857142857,0.95,-0.79287019123405,0.848553724248887,32,0.871743440233236,"Spearman",6
"337","REACTOME_DNA_REPLICATION","logFC","time_index",-0.0857142857142857,0.95,-0.848553724248887,0.79287019123405,38,0.871743440233237,"Spearman",6
"338","REACTOME_DNA_REPLICATION_INITIATION","logFC","time_index",-0.0857142857142857,0.95,-0.848553724248887,0.79287019123405,38,0.871743440233237,"Spearman",6
"339","REACTOME_DNA_REPLICATION_PRE_INITIATION","logFC","time_index",-0.314285714285714,0.95,-0.903385924439489,0.685673992878497,46,0.544093294460641,"Spearman",6
"340","REACTOME_DNA_STRAND_ELONGATION","logFC","time_index",0.257142857142857,0.95,-0.717266557947566,0.89127356149036,26,0.622787172011662,"Spearman",6
"341","REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE","logFC","time_index",0.314285714285714,0.95,-0.685673992878497,0.903385924439489,24,0.544093294460641,"Spearman",6
"342","REACTOME_DOPAMINE_RECEPTORS","logFC","time_index",-0.0857142857142857,0.95,-0.848553724248887,0.79287019123405,38,0.871743440233237,"Spearman",6
"343","REACTOME_DOWNREGULATION_OF_ERBB2_ERBB3_SIGNALING","logFC","time_index",0.0285714285714286,0.95,-0.813218497773234,0.831697591869233,34,0.957154518950437,"Spearman",6
"344","REACTOME_DOWNREGULATION_OF_ERBB2_SIGNALING","logFC","time_index",0.0285714285714286,0.95,-0.813218497773234,0.831697591869233,34,0.957154518950437,"Spearman",6
"345","REACTOME_DOWNREGULATION_OF_ERBB4_SIGNALING","logFC","time_index",0.6,0.95,-0.439726455811896,0.952510934587125,14,0.208,"Spearman",6
"346","REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY","logFC","time_index",0.257142857142857,0.95,-0.717266557947566,0.89127356149036,26,0.622787172011662,"Spearman",6
"347","REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING","logFC","time_index",-0.257142857142857,0.95,-0.89127356149036,0.717266557947566,44,0.622787172011662,"Spearman",6
"348","REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION","logFC","time_index",0.0285714285714286,0.95,-0.813218497773234,0.831697591869233,34,0.957154518950437,"Spearman",6
"349","REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR_","logFC","time_index",-0.771428571428571,0.95,-0.975204633468398,0.140261581857702,62,0.0723965014577259,"Spearman",6
"350","REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR1","logFC","time_index",0.6,0.95,-0.439726455811896,0.952510934587125,14,0.208,"Spearman",6
"351","REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR2","logFC","time_index",0.257142857142857,0.95,-0.717266557947566,0.89127356149036,26,0.622787172011662,"Spearman",6
"352","REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR3","logFC","time_index",0.542857142857143,0.95,-0.505629942051663,0.943963065220047,16,0.265702623906705,"Spearman",6
"353","REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR4","logFC","time_index",0.542857142857143,0.95,-0.505629942051663,0.943963065220047,16,0.265702623906705,"Spearman",6
"354","REACTOME_DSCAM_INTERACTIONS","logFC","time_index",-0.257142857142857,0.95,-0.89127356149036,0.717266557947566,44,0.622787172011662,"Spearman",6
"355","REACTOME_DUAL_INCISION_IN_GG_NER","logFC","time_index",0.257142857142857,0.95,-0.717266557947566,0.89127356149036,26,0.622787172011662,"Spearman",6
"356","REACTOME_DUAL_INCISION_IN_TC_NER","logFC","time_index",0.257142857142857,0.95,-0.717266557947566,0.89127356149036,26,0.622787172011662,"Spearman",6
"357","REACTOME_E2F_ENABLED_INHIBITION_OF_PRE_REPLICATION_COMPLEX_FORMATION","logFC","time_index",0.0857142857142857,0.95,-0.79287019123405,0.848553724248887,32,0.871743440233236,"Spearman",6
"358","REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION","logFC","time_index",0.0857142857142857,0.95,-0.79287019123405,0.848553724248887,32,0.871743440233236,"Spearman",6
"359","REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS","logFC","time_index",-0.0857142857142857,0.95,-0.848553724248887,0.79287019123405,38,0.871743440233237,"Spearman",6
"360","REACTOME_EARLY_PHASE_OF_HIV_LIFE_CYCLE","logFC","time_index",0.828571428571429,0.95,0.0185208698508645,0.981923336769358,6,0.0415626822157434,"Spearman",6
"361","REACTOME_ECM_PROTEOGLYCANS","logFC","time_index",-0.0857142857142857,0.95,-0.848553724248887,0.79287019123405,38,0.871743440233237,"Spearman",6
"362","REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS","logFC","time_index",0.142857142857143,0.95,-0.770353949782598,0.86399171032638,30,0.787172011661808,"Spearman",6
"363","REACTOME_EGFR_DOWNREGULATION","logFC","time_index",-0.2,0.95,-0.878183293517764,0.745303816785464,42,0.704,"Spearman",6
"364","REACTOME_EGFR_INTERACTS_WITH_PHOSPHOLIPASE_C_GAMMA","logFC","time_index",-0.2,0.95,-0.878183293517764,0.745303816785464,42,0.704,"Spearman",6
"365","REACTOME_EGFR_TRANSACTIVATION_BY_GASTRIN","logFC","time_index",0.485714285714286,0.95,-0.561213485349542,0.934840975043405,18,0.328723032069971,"Spearman",6
"366","REACTOME_EGR2_AND_SOX10_MEDIATED_INITIATION_OF_SCHWANN_CELL_MYELINATION","logFC","time_index",0.0285714285714286,0.95,-0.813218497773234,0.831697591869233,34,0.957154518950437,"Spearman",6
"367","REACTOME_EICOSANOID_LIGAND_BINDING_RECEPTORS","logFC","time_index",-0.257142857142857,0.95,-0.89127356149036,0.717266557947566,44,0.622787172011662,"Spearman",6
"368","REACTOME_EICOSANOIDS","logFC","time_index",0.485714285714286,0.95,-0.561213485349542,0.934840975043405,18,0.328723032069971,"Spearman",6
"369","REACTOME_ELASTIC_FIBRE_FORMATION","logFC","time_index",0.428571428571429,0.95,-0.608725102318179,0.925084791313126,20,0.396501457725947,"Spearman",6
"370","REACTOME_ELEVATION_OF_CYTOSOLIC_CA2_LEVELS","logFC","time_index",0.771428571428571,0.95,-0.140261581857702,0.975204633468398,8,0.0723965014577259,"Spearman",6
"371","REACTOME_ENDOGENOUS_STEROLS","logFC","time_index",0.0285714285714286,0.95,-0.813218497773234,0.831697591869233,34,0.957154518950437,"Spearman",6
"372","REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT_","logFC","time_index",-0.371428571428571,0.95,-0.914626017836203,0.649804088513611,48,0.468478134110787,"Spearman",6
"373","REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY","logFC","time_index",0.885714285714286,0.95,0.232320885367103,0.988276615747783,4,0.0188454810495627,"Spearman",6
"374","REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK","logFC","time_index",-0.257142857142857,0.95,-0.89127356149036,0.717266557947566,44,0.622787172011662,"Spearman",6
"375","REACTOME_ENOS_ACTIVATION","logFC","time_index",-0.485714285714286,0.95,-0.934840975043405,0.561213485349542,52,0.328723032069971,"Spearman",6
"376","REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS","logFC","time_index",-0.542857142857143,0.95,-0.943963065220047,0.505629942051663,54,0.265702623906705,"Spearman",6
"377","REACTOME_EPH_EPHRIN_SIGNALING","logFC","time_index",-0.371428571428571,0.95,-0.914626017836203,0.649804088513611,48,0.468478134110787,"Spearman",6
"378","REACTOME_EPHA_MEDIATED_GROWTH_CONE_COLLAPSE","logFC","time_index",-0.6,0.95,-0.952510934587125,0.439726455811896,56,0.208,"Spearman",6
"379","REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING","logFC","time_index",-0.142857142857143,0.95,-0.86399171032638,0.770353949782598,40,0.787172011661808,"Spearman",6
"380","REACTOME_EPHRIN_SIGNALING","logFC","time_index",0.142857142857143,0.95,-0.770353949782598,0.86399171032638,30,0.787172011661808,"Spearman",6
"381","REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION","logFC","time_index",0.428571428571429,0.95,-0.608725102318179,0.925084791313126,20,0.396501457725947,"Spearman",6
"382","REACTOME_ER_QUALITY_CONTROL_COMPARTMENT_ERQC_","logFC","time_index",0.257142857142857,0.95,-0.717266557947566,0.89127356149036,26,0.622787172011662,"Spearman",6
"383","REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT","logFC","time_index",-0.371428571428571,0.95,-0.914626017836203,0.649804088513611,48,0.468478134110787,"Spearman",6
"384","REACTOME_ERBB2_ACTIVATES_PTK6_SIGNALING","logFC","time_index",0.257142857142857,0.95,-0.717266557947566,0.89127356149036,26,0.622787172011662,"Spearman",6
"385","REACTOME_ERBB2_REGULATES_CELL_MOTILITY","logFC","time_index",0.6,0.95,-0.439726455811896,0.952510934587125,14,0.208,"Spearman",6
"386","REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION","logFC","time_index",0.828571428571429,0.95,0.0185208698508645,0.981923336769358,6,0.0415626822157434,"Spearman",6
"387","REACTOME_ERK_MAPK_TARGETS","logFC","time_index",0.485714285714286,0.95,-0.561213485349542,0.934840975043405,18,0.328723032069971,"Spearman",6
"388","REACTOME_ERKS_ARE_INACTIVATED","logFC","time_index",0.371428571428571,0.95,-0.649804088513611,0.914626017836203,22,0.468478134110787,"Spearman",6
"389","REACTOME_ERYTHROCYTES_TAKE_UP_CARBON_DIOXIDE_AND_RELEASE_OXYGEN","logFC","time_index",-0.771428571428571,0.95,-0.975204633468398,0.140261581857702,62,0.0723965014577259,"Spearman",6
"390","REACTOME_ERYTHROPOIETIN_ACTIVATES_PHOSPHOINOSITIDE_3_KINASE_PI3K_","logFC","time_index",0.314285714285714,0.95,-0.685673992878497,0.903385924439489,24,0.544093294460641,"Spearman",6
"391","REACTOME_ERYTHROPOIETIN_ACTIVATES_PHOSPHOLIPASE_C_GAMMA_PLCG_","logFC","time_index",0.0857142857142857,0.95,-0.79287019123405,0.848553724248887,32,0.871743440233236,"Spearman",6
"392","REACTOME_ERYTHROPOIETIN_ACTIVATES_RAS","logFC","time_index",0.314285714285714,0.95,-0.685673992878497,0.903385924439489,24,0.544093294460641,"Spearman",6
"393","REACTOME_ERYTHROPOIETIN_ACTIVATES_STAT5","logFC","time_index",-0.771428571428571,0.95,-0.975204633468398,0.140261581857702,62,0.0723965014577259,"Spearman",6
"394","REACTOME_ESR_MEDIATED_SIGNALING","logFC","time_index",0.0285714285714286,0.95,-0.813218497773234,0.831697591869233,34,0.957154518950437,"Spearman",6
"395","REACTOME_ESTABLISHMENT_OF_SISTER_CHROMATID_COHESION","logFC","time_index",0.828571428571429,0.95,0.0185208698508645,0.981923336769358,6,0.0415626822157434,"Spearman",6
"396","REACTOME_ESTROGEN_BIOSYNTHESIS","logFC","time_index",0.714285714285714,0.95,-0.262842188619824,0.968088044904251,10,0.110787172011662,"Spearman",6
"397","REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION","logFC","time_index",0.257142857142857,0.95,-0.717266557947566,0.89127356149036,26,0.622787172011662,"Spearman",6
"398","REACTOME_ESTROGEN_DEPENDENT_NUCLEAR_EVENTS_DOWNSTREAM_OF_ESR_MEMBRANE_SIGNALING","logFC","time_index",0.257142857142857,0.95,-0.717266557947566,0.89127356149036,26,0.622787172011662,"Spearman",6
"399","REACTOME_ESTROGEN_STIMULATED_SIGNALING_THROUGH_PRKCZ","logFC","time_index",-0.0285714285714286,0.95,-0.831697591869233,0.813218497773234,36,0.957154518950437,"Spearman",6
"400","REACTOME_ETHANOL_OXIDATION","logFC","time_index",0.771428571428571,0.95,-0.140261581857702,0.975204633468398,8,0.0723965014577259,"Spearman",6
"401","REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION","logFC","time_index",-0.0285714285714286,0.95,-0.831697591869233,0.813218497773234,36,0.957154518950437,"Spearman",6
"402","REACTOME_EUKARYOTIC_TRANSLATION_INITIATION","logFC","time_index",-0.142857142857143,0.95,-0.86399171032638,0.770353949782598,40,0.787172011661808,"Spearman",6
"403","REACTOME_EXPORT_OF_VIRAL_RIBONUCLEOPROTEINS_FROM_NUCLEUS","logFC","time_index",0.0857142857142857,0.95,-0.79287019123405,0.848553724248887,32,0.871743440233236,"Spearman",6
"404","REACTOME_EXTENSION_OF_TELOMERES","logFC","time_index",0.257142857142857,0.95,-0.717266557947566,0.89127356149036,26,0.622787172011662,"Spearman",6
"405","REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING","logFC","time_index",-0.542857142857143,0.95,-0.943963065220047,0.505629942051663,54,0.265702623906705,"Spearman",6
"406","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION","logFC","time_index",0.257142857142857,0.95,-0.717266557947566,0.89127356149036,26,0.622787172011662,"Spearman",6
"407","REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION","logFC","time_index",-0.6,0.95,-0.952510934587125,0.439726455811896,56,0.208,"Spearman",6
"408","REACTOME_FANCONI_ANEMIA_PATHWAY","logFC","time_index",0.0857142857142857,0.95,-0.79287019123405,0.848553724248887,32,0.871743440233236,"Spearman",6
"409","REACTOME_FATTY_ACID_METABOLISM","logFC","time_index",-0.0285714285714286,0.95,-0.831697591869233,0.813218497773234,36,0.957154518950437,"Spearman",6
"410","REACTOME_FATTY_ACIDS","logFC","time_index",0.542857142857143,0.95,-0.505629942051663,0.943963065220047,16,0.265702623906705,"Spearman",6
"411","REACTOME_FATTY_ACIDS_BOUND_TO_GPR40_FFAR1_REGULATE_INSULIN_SECRETION","logFC","time_index",-0.0857142857142857,0.95,-0.848553724248887,0.79287019123405,38,0.871743440233237,"Spearman",6
"412","REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS","logFC","time_index",-0.485714285714286,0.95,-0.934840975043405,0.561213485349542,52,0.328723032069971,"Spearman",6
"413","REACTOME_FBXW7_MUTANTS_AND_NOTCH1_IN_CANCER","logFC","time_index",0.2,0.95,-0.745303816785464,0.878183293517764,28,0.704,"Spearman",6
"414","REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING","logFC","time_index",-0.657142857142857,0.95,-0.960537148110487,0.36033482914447,58,0.156174927113702,"Spearman",6
"415","REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION","logFC","time_index",0.6,0.95,-0.439726455811896,0.952510934587125,14,0.208,"Spearman",6
"416","REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION","logFC","time_index",0.714285714285714,0.95,-0.262842188619824,0.968088044904251,10,0.110787172011662,"Spearman",6
"417","REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION","logFC","time_index",-0.657142857142857,0.95,-0.960537148110487,0.36033482914447,58,0.156174927113702,"Spearman",6
"418","REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS","logFC","time_index",-0.0857142857142857,0.95,-0.848553724248887,0.79287019123405,38,0.871743440233237,"Spearman",6
"419","REACTOME_FCGR_ACTIVATION","logFC","time_index",-0.371428571428571,0.95,-0.914626017836203,0.649804088513611,48,0.468478134110787,"Spearman",6
"420","REACTOME_FCGR3A_MEDIATED_IL10_SYNTHESIS","logFC","time_index",-0.0857142857142857,0.95,-0.848553724248887,0.79287019123405,38,0.871743440233237,"Spearman",6
"421","REACTOME_FERTILIZATION","logFC","time_index",-0.0285714285714286,0.95,-0.831697591869233,0.813218497773234,36,0.957154518950437,"Spearman",6
"422","REACTOME_FGFR1_LIGAND_BINDING_AND_ACTIVATION","logFC","time_index",0.2,0.95,-0.745303816785464,0.878183293517764,28,0.704,"Spearman",6
"423","REACTOME_FGFR1_MUTANT_RECEPTOR_ACTIVATION","logFC","time_index",0.257142857142857,0.95,-0.717266557947566,0.89127356149036,26,0.622787172011662,"Spearman",6
