"","gene","Parameter1","Parameter2","rho","CI","CI_low","CI_high","S","p","Method","n_Obs"
"396","REACTOME_ESTROGEN_BIOSYNTHESIS","logFC","time_index",-0.892857142857143,0.95,-0.985063318417604,-0.402716114518575,106,0.00680718740893541,"Spearman",7
"397","REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION","logFC","time_index",-0.428571428571428,0.95,-0.899022530679961,0.501125431711299,80,0.337368311085824,"Spearman",7
"398","REACTOME_ESTROGEN_DEPENDENT_NUCLEAR_EVENTS_DOWNSTREAM_OF_ESR_MEMBRANE_SIGNALING","logFC","time_index",-0.428571428571428,0.95,-0.899022530679961,0.501125431711299,80,0.337368311085824,"Spearman",7
"399","REACTOME_ESTROGEN_STIMULATED_SIGNALING_THROUGH_PRKCZ","logFC","time_index",0.642857142857143,0.95,-0.241084354628694,0.943826178665987,20,0.119392373427411,"Spearman",7
"400","REACTOME_ETHANOL_OXIDATION","logFC","time_index",0.178571428571429,0.95,-0.679640990526113,0.830411283250591,46,0.701657942516273,"Spearman",7
"401","REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION","logFC","time_index",0.857142857142857,0.95,0.266898512878129,0.979755706515192,8.00000000000002,0.0136973266153257,"Spearman",7
"402","REACTOME_EUKARYOTIC_TRANSLATION_INITIATION","logFC","time_index",0.821428571428571,0.95,0.151075277860105,0.974269943748205,10,0.0234488083456915,"Spearman",7
"403","REACTOME_EXPORT_OF_VIRAL_RIBONUCLEOPROTEINS_FROM_NUCLEUS","logFC","time_index",0.285714285714286,0.95,-0.61383995094539,0.862454159724001,40,0.534509228601041,"Spearman",7
"404","REACTOME_EXTENSION_OF_TELOMERES","logFC","time_index",-0.678571428571428,0.95,-0.95035308505037,0.180492475752907,94,0.0937502539598315,"Spearman",7
"405","REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING","logFC","time_index",0.178571428571429,0.95,-0.679640990526113,0.830411283250591,46,0.701657942516273,"Spearman",7
"406","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION","logFC","time_index",0.821428571428571,0.95,0.151075277860105,0.974269943748205,10,0.0234488083456915,"Spearman",7
"407","REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION","logFC","time_index",0.0357142857142857,0.95,-0.750117513846263,0.779730492307232,54,0.939408205471286,"Spearman",7
"408","REACTOME_FANCONI_ANEMIA_PATHWAY","logFC","time_index",-0.0357142857142857,0.95,-0.779730492307232,0.750117513846263,58,0.939408205471285,"Spearman",7
"409","REACTOME_FATTY_ACID_METABOLISM","logFC","time_index",-0.928571428571428,0.95,-0.990201319002979,-0.564194570714009,108,0.00251947240379472,"Spearman",7
"410","REACTOME_FATTY_ACIDS","logFC","time_index",-0.785714285714285,0.95,-0.96859690752143,-0.0511339180930237,100,0.0362384626798272,"Spearman",7
"411","REACTOME_FATTY_ACIDS_BOUND_TO_GPR40_FFAR1_REGULATE_INSULIN_SECRETION","logFC","time_index",-0.392857142857143,0.95,-0.890456794776322,0.532608104928437,78,0.383316870426973,"Spearman",7
"412","REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS","logFC","time_index",-0.75,0.95,-0.962726841567533,0.0359825976636463,98,0.052181400457058,"Spearman",7
"413","REACTOME_FBXW7_MUTANTS_AND_NOTCH1_IN_CANCER","logFC","time_index",-0.642857142857143,0.95,-0.943826178665987,0.241084354628694,92,0.119392373427411,"Spearman",7
"414","REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING","logFC","time_index",-0.357142857142857,0.95,-0.881523316981174,0.561722376541147,76,0.431611352038328,"Spearman",7
"415","REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION","logFC","time_index",0.642857142857143,0.95,-0.241084354628694,0.943826178665987,20,0.119392373427411,"Spearman",7
"416","REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION","logFC","time_index",0.535714285714286,0.95,-0.389175359320352,0.922727150204568,26,0.215217455678013,"Spearman",7
"417","REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION","logFC","time_index",-0.642857142857143,0.95,-0.943826178665987,0.241084354628694,92,0.119392373427411,"Spearman",7
"418","REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS","logFC","time_index",0.571428571428571,0.95,-0.344607635816334,0.930027647796908,24,0.180201988911528,"Spearman",7
"419","REACTOME_FCGR_ACTIVATION","logFC","time_index",0.571428571428571,0.95,-0.344607635816334,0.930027647796908,24,0.180201988911528,"Spearman",7
"420","REACTOME_FCGR3A_MEDIATED_IL10_SYNTHESIS","logFC","time_index",0.642857142857143,0.95,-0.241084354628694,0.943826178665987,20,0.119392373427411,"Spearman",7
"421","REACTOME_FERTILIZATION","logFC","time_index",0.821428571428571,0.95,0.151075277860105,0.974269943748205,10,0.0234488083456915,"Spearman",7
"422","REACTOME_FGFR1_LIGAND_BINDING_AND_ACTIVATION","logFC","time_index",0.571428571428571,0.95,-0.344607635816334,0.930027647796908,24,0.180201988911528,"Spearman",7
"423","REACTOME_FGFR1_MUTANT_RECEPTOR_ACTIVATION","logFC","time_index",0.678571428571428,0.95,-0.180492475752907,0.95035308505037,18,0.0937502539598315,"Spearman",7
"424","REACTOME_FGFR1B_LIGAND_BINDING_AND_ACTIVATION","logFC","time_index",0.607142857142857,0.95,-0.295488838713476,0.937055665492017,22,0.148231161481161,"Spearman",7
"425","REACTOME_FGFR1C_LIGAND_BINDING_AND_ACTIVATION","logFC","time_index",0.785714285714285,0.95,0.0511339180930237,0.96859690752143,12,0.0362384626798273,"Spearman",7
"426","REACTOME_FGFR2_ALTERNATIVE_SPLICING","logFC","time_index",0.714285714285714,0.95,-0.112594026467208,0.956649299954701,16,0.0713435614675377,"Spearman",7
"427","REACTOME_FGFR2_LIGAND_BINDING_AND_ACTIVATION","logFC","time_index",0.892857142857143,0.95,0.402716114518575,0.985063318417604,6.00000000000001,0.00680718740893544,"Spearman",7
"428","REACTOME_FGFR2_MUTANT_RECEPTOR_ACTIVATION","logFC","time_index",0.821428571428571,0.95,0.151075277860105,0.974269943748205,10,0.0234488083456915,"Spearman",7
"429","REACTOME_FGFR2B_LIGAND_BINDING_AND_ACTIVATION","logFC","time_index",0.785714285714285,0.95,0.0511339180930237,0.96859690752143,12,0.0362384626798273,"Spearman",7
"430","REACTOME_FGFR2C_LIGAND_BINDING_AND_ACTIVATION","logFC","time_index",0.821428571428571,0.95,0.151075277860105,0.974269943748205,10,0.0234488083456915,"Spearman",7
"431","REACTOME_FGFR3_LIGAND_BINDING_AND_ACTIVATION","logFC","time_index",0.464285714285714,0.95,-0.466973104905915,0.907242773610491,30,0.293934107600252,"Spearman",7
"432","REACTOME_FGFR3B_LIGAND_BINDING_AND_ACTIVATION","logFC","time_index",0.428571428571428,0.95,-0.501125431711299,0.899022530679961,32,0.337368311085824,"Spearman",7
"433","REACTOME_FGFRL1_MODULATION_OF_FGFR1_SIGNALING","logFC","time_index",0.571428571428571,0.95,-0.344607635816334,0.930027647796908,24,0.180201988911528,"Spearman",7
"434","REACTOME_FIBRONECTIN_MATRIX_FORMATION","logFC","time_index",0.5,0.95,-0.429796519567316,0.9151380131774,28,0.253169995100323,"Spearman",7
"435","REACTOME_FLT3_SIGNALING","logFC","time_index",0.321428571428571,0.95,-0.588725816013676,0.872197896099535,38,0.482072038299678,"Spearman",7
"436","REACTOME_FOLDING_OF_ACTIN_BY_CCT_TRIC","logFC","time_index",-0.107142857142857,0.95,-0.806351171716549,0.716977667906528,62,0.819150855569991,"Spearman",7
"437","REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE_","logFC","time_index",0.607142857142857,0.95,-0.295488838713476,0.937055665492017,22,0.148231161481161,"Spearman",7
"438","REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER","logFC","time_index",-0.571428571428571,0.95,-0.930027647796908,0.344607635816334,88,0.180201988911528,"Spearman",7
"439","REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX_","logFC","time_index",0,0.95,-0.765328711338255,0.765328711338255,56,1,"Spearman",7
"440","REACTOME_FORMATION_OF_SENESCENCE_ASSOCIATED_HETEROCHROMATIN_FOCI_SAHF_","logFC","time_index",-0.571428571428571,0.95,-0.930027647796908,0.344607635816334,88,0.180201988911528,"Spearman",7
"441","REACTOME_FORMATION_OF_TC_NER_PRE_INCISION_COMPLEX","logFC","time_index",-0.321428571428571,0.95,-0.872197896099535,0.588725816013676,74,0.482072038299678,"Spearman",7
"442","REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX","logFC","time_index",0.285714285714286,0.95,-0.61383995094539,0.862454159724001,40,0.534509228601041,"Spearman",7
"443","REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE","logFC","time_index",0.142857142857143,0.95,-0.698882230935236,0.818677639503581,48,0.759945300218093,"Spearman",7
"444","REACTOME_FORMATION_OF_THE_EARLY_ELONGATION_COMPLEX","logFC","time_index",-0.25,0.95,-0.852263315160157,0.637256358189593,70,0.588724448089683,"Spearman",7
"445","REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC","logFC","time_index",0.178571428571429,0.95,-0.679640990526113,0.830411283250591,46,0.701657942516273,"Spearman",7
"446","REACTOME_FORMATION_OF_XYLULOSE_5_PHOSPHATE","logFC","time_index",-0.75,0.95,-0.962726841567533,0.0359825976636463,98,0.052181400457058,"Spearman",7
"447","REACTOME_FORMYL_PEPTIDE_RECEPTORS_BIND_FORMYL_PEPTIDES_AND_MANY_OTHER_LIGANDS","logFC","time_index",0.571428571428571,0.95,-0.344607635816334,0.930027647796908,24,0.180201988911528,"Spearman",7
"448","REACTOME_FOXO_MEDIATED_TRANSCRIPTION","logFC","time_index",-0.607142857142857,0.95,-0.937055665492017,0.295488838713476,90,0.148231161481161,"Spearman",7
"449","REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_CYCLE_GENES","logFC","time_index",-0.75,0.95,-0.962726841567533,0.0359825976636463,98,0.052181400457058,"Spearman",7
"450","REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_DEATH_GENES","logFC","time_index",-0.392857142857143,0.95,-0.890456794776322,0.532608104928437,78,0.383316870426973,"Spearman",7
"451","REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES","logFC","time_index",-0.857142857142857,0.95,-0.979755706515192,-0.266898512878129,104,0.0136973266153257,"Spearman",7
"452","REACTOME_FREE_FATTY_ACIDS_REGULATE_INSULIN_SECRETION","logFC","time_index",-0.678571428571428,0.95,-0.95035308505037,0.180492475752907,94,0.0937502539598315,"Spearman",7
"453","REACTOME_FRS_MEDIATED_FGFR1_SIGNALING","logFC","time_index",0.75,0.95,-0.0359825976636463,0.962726841567533,14,0.052181400457058,"Spearman",7
"454","REACTOME_FRS_MEDIATED_FGFR2_SIGNALING","logFC","time_index",0.785714285714285,0.95,0.0511339180930237,0.96859690752143,12,0.0362384626798273,"Spearman",7
"455","REACTOME_FRS_MEDIATED_FGFR3_SIGNALING","logFC","time_index",0.678571428571428,0.95,-0.180492475752907,0.95035308505037,18,0.0937502539598315,"Spearman",7
"456","REACTOME_FRS_MEDIATED_FGFR4_SIGNALING","logFC","time_index",0.642857142857143,0.95,-0.241084354628694,0.943826178665987,20,0.119392373427411,"Spearman",7
"457","REACTOME_FRUCTOSE_METABOLISM","logFC","time_index",-0.785714285714285,0.95,-0.96859690752143,-0.0511339180930237,100,0.0362384626798272,"Spearman",7
"458","REACTOME_G_ALPHA_12_13_SIGNALLING_EVENTS","logFC","time_index",0.607142857142857,0.95,-0.295488838713476,0.937055665492017,22,0.148231161481161,"Spearman",7
"459","REACTOME_G_ALPHA_I_SIGNALLING_EVENTS","logFC","time_index",0.678571428571428,0.95,-0.180492475752907,0.95035308505037,18,0.0937502539598315,"Spearman",7
"460","REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS","logFC","time_index",0.607142857142857,0.95,-0.295488838713476,0.937055665492017,22,0.148231161481161,"Spearman",7
"461","REACTOME_G_ALPHA_S_SIGNALLING_EVENTS","logFC","time_index",0.75,0.95,-0.0359825976636463,0.962726841567533,14,0.052181400457058,"Spearman",7
"462","REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS","logFC","time_index",0.678571428571428,0.95,-0.180492475752907,0.95035308505037,18,0.0937502539598315,"Spearman",7
"463","REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_CDC42","logFC","time_index",0.178571428571429,0.95,-0.679640990526113,0.830411283250591,46,0.701657942516273,"Spearman",7
"464","REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PI3KGAMMA","logFC","time_index",0.392857142857143,0.95,-0.532608104928437,0.890456794776322,34,0.383316870426973,"Spearman",7
"465","REACTOME_G_PROTEIN_ACTIVATION","logFC","time_index",0.285714285714286,0.95,-0.61383995094539,0.862454159724001,40,0.534509228601041,"Spearman",7
"466","REACTOME_G_PROTEIN_BETA_GAMMA_SIGNALLING","logFC","time_index",0.392857142857143,0.95,-0.532608104928437,0.890456794776322,34,0.383316870426973,"Spearman",7
"467","REACTOME_G_PROTEIN_MEDIATED_EVENTS","logFC","time_index",0.535714285714286,0.95,-0.389175359320352,0.922727150204568,26,0.215217455678013,"Spearman",7
"468","REACTOME_G0_AND_EARLY_G1","logFC","time_index",0.214285714285714,0.95,-0.659141560072491,0.841593865259185,44,0.64451158102072,"Spearman",7
"469","REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS","logFC","time_index",-0.785714285714285,0.95,-0.96859690752143,-0.0511339180930237,100,0.0362384626798272,"Spearman",7
"470","REACTOME_G1_S_SPECIFIC_TRANSCRIPTION","logFC","time_index",-0.142857142857143,0.95,-0.818677639503581,0.698882230935236,64,0.759945300218093,"Spearman",7
"471","REACTOME_G2_M_CHECKPOINTS","logFC","time_index",-0.571428571428571,0.95,-0.930027647796908,0.344607635816334,88,0.180201988911528,"Spearman",7
"472","REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT","logFC","time_index",-0.0714285714285714,0.95,-0.79338578827168,0.734026689960797,60,0.879048193148154,"Spearman",7
"473","REACTOME_GAB1_SIGNALOSOME","logFC","time_index",-0.607142857142857,0.95,-0.937055665492017,0.295488838713476,90,0.148231161481161,"Spearman",7
"474","REACTOME_GABA_B_RECEPTOR_ACTIVATION","logFC","time_index",0.75,0.95,-0.0359825976636463,0.962726841567533,14,0.052181400457058,"Spearman",7
"475","REACTOME_GABA_RECEPTOR_ACTIVATION","logFC","time_index",0.785714285714285,0.95,0.0511339180930237,0.96859690752143,12,0.0362384626798273,"Spearman",7
"476","REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION","logFC","time_index",-0.75,0.95,-0.962726841567533,0.0359825976636463,98,0.052181400457058,"Spearman",7
"477","REACTOME_GALACTOSE_CATABOLISM","logFC","time_index",-0.75,0.95,-0.962726841567533,0.0359825976636463,98,0.052181400457058,"Spearman",7
"478","REACTOME_GAMMA_CARBOXYLATION_HYPUSINE_FORMATION_AND_ARYLSULFATASE_ACTIVATION","logFC","time_index",-0.25,0.95,-0.852263315160157,0.637256358189593,70,0.588724448089683,"Spearman",7
"479","REACTOME_GAMMA_CARBOXYLATION_TRANSPORT_AND_AMINO_TERMINAL_CLEAVAGE_OF_PROTEINS","logFC","time_index",0.857142857142857,0.95,0.266898512878129,0.979755706515192,8.00000000000002,0.0136973266153257,"Spearman",7
"480","REACTOME_GAP_FILLING_DNA_REPAIR_SYNTHESIS_AND_LIGATION_IN_GG_NER","logFC","time_index",-0.571428571428571,0.95,-0.930027647796908,0.344607635816334,88,0.180201988911528,"Spearman",7
"481","REACTOME_GAP_JUNCTION_ASSEMBLY","logFC","time_index",0.928571428571428,0.95,0.564194570714009,0.990201319002979,4.00000000000002,0.00251947240379473,"Spearman",7
"482","REACTOME_GAP_JUNCTION_DEGRADATION","logFC","time_index",0.821428571428571,0.95,0.151075277860105,0.974269943748205,10,0.0234488083456915,"Spearman",7
"483","REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION","logFC","time_index",0.964285714285714,0.95,0.759364956166769,0.995177710618653,2.00000000000001,0.000454149169194183,"Spearman",7
"484","REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK","logFC","time_index",0.714285714285714,0.95,-0.112594026467208,0.956649299954701,16,0.0713435614675377,"Spearman",7
"485","REACTOME_GENE_AND_PROTEIN_EXPRESSION_BY_JAK_STAT_SIGNALING_AFTER_INTERLEUKIN_12_STIMULATION","logFC","time_index",0.142857142857143,0.95,-0.698882230935236,0.818677639503581,48,0.759945300218093,"Spearman",7
"486","REACTOME_GENE_SILENCING_BY_RNA","logFC","time_index",0.392857142857143,0.95,-0.532608104928437,0.890456794776322,34,0.383316870426973,"Spearman",7
"487","REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES","logFC","time_index",0.714285714285714,0.95,-0.112594026467208,0.956649299954701,16,0.0713435614675377,"Spearman",7
"488","REACTOME_GENOME_REPLICATION_AND_TRANSCRIPTION","logFC","time_index",0.357142857142857,0.95,-0.561722376541147,0.881523316981174,36,0.431611352038328,"Spearman",7
"489","REACTOME_GLI_PROTEINS_BIND_PROMOTERS_OF_HH_RESPONSIVE_GENES_TO_PROMOTE_TRANSCRIPTION","logFC","time_index",-0.178571428571429,0.95,-0.830411283250591,0.679640990526113,66,0.701657942516273,"Spearman",7
"490","REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER_","logFC","time_index",-0.714285714285714,0.95,-0.956649299954701,0.112594026467208,96,0.0713435614675377,"Spearman",7
"491","REACTOME_GLUCAGON_LIKE_PEPTIDE_1_GLP1_REGULATES_INSULIN_SECRETION","logFC","time_index",0.5,0.95,-0.429796519567316,0.9151380131774,28,0.253169995100323,"Spearman",7
"492","REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION","logFC","time_index",0.75,0.95,-0.0359825976636463,0.962726841567533,14,0.052181400457058,"Spearman",7
"493","REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS","logFC","time_index",0.25,0.95,-0.637256358189593,0.852263315160157,42,0.588724448089683,"Spearman",7
"494","REACTOME_GLUCOCORTICOID_BIOSYNTHESIS","logFC","time_index",-0.75,0.95,-0.962726841567533,0.0359825976636463,98,0.052181400457058,"Spearman",7
"495","REACTOME_GLUCONEOGENESIS","logFC","time_index",-0.607142857142857,0.95,-0.937055665492017,0.295488838713476,90,0.148231161481161,"Spearman",7
"496","REACTOME_GLUCOSE_METABOLISM","logFC","time_index",-0.25,0.95,-0.852263315160157,0.637256358189593,70,0.588724448089683,"Spearman",7
"497","REACTOME_GLUCURONIDATION","logFC","time_index",0.0357142857142857,0.95,-0.750117513846263,0.779730492307232,54,0.939408205471286,"Spearman",7
"498","REACTOME_GLUTAMATE_AND_GLUTAMINE_METABOLISM","logFC","time_index",-0.714285714285714,0.95,-0.956649299954701,0.112594026467208,96,0.0713435614675377,"Spearman",7
"499","REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE","logFC","time_index",0.357142857142857,0.95,-0.561722376541147,0.881523316981174,36,0.431611352038328,"Spearman",7
"500","REACTOME_GLUTATHIONE_CONJUGATION","logFC","time_index",-0.785714285714285,0.95,-0.96859690752143,-0.0511339180930237,100,0.0362384626798272,"Spearman",7
"501","REACTOME_GLUTATHIONE_SYNTHESIS_AND_RECYCLING","logFC","time_index",-0.857142857142857,0.95,-0.979755706515192,-0.266898512878129,104,0.0136973266153257,"Spearman",7
"502","REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS","logFC","time_index",-0.714285714285714,0.95,-0.956649299954701,0.112594026467208,96,0.0713435614675377,"Spearman",7
"503","REACTOME_GLYCEROPHOSPHOLIPID_CATABOLISM","logFC","time_index",0.321428571428571,0.95,-0.588725816013676,0.872197896099535,38,0.482072038299678,"Spearman",7
"504","REACTOME_GLYCOGEN_BREAKDOWN_GLYCOGENOLYSIS_","logFC","time_index",-0.571428571428571,0.95,-0.930027647796908,0.344607635816334,88,0.180201988911528,"Spearman",7
"505","REACTOME_GLYCOGEN_METABOLISM","logFC","time_index",-0.642857142857143,0.95,-0.943826178665987,0.241084354628694,92,0.119392373427411,"Spearman",7
"506","REACTOME_GLYCOGEN_STORAGE_DISEASES","logFC","time_index",-0.535714285714286,0.95,-0.922727150204568,0.389175359320352,86,0.215217455678013,"Spearman",7
"507","REACTOME_GLYCOGEN_SYNTHESIS","logFC","time_index",-0.571428571428571,0.95,-0.930027647796908,0.344607635816334,88,0.180201988911528,"Spearman",7
"508","REACTOME_GLYCOLYSIS","logFC","time_index",0,0.95,-0.765328711338255,0.765328711338255,56,1,"Spearman",7
"509","REACTOME_GLYCOSAMINOGLYCAN_METABOLISM","logFC","time_index",0.892857142857143,0.95,0.402716114518575,0.985063318417604,6.00000000000001,0.00680718740893544,"Spearman",7
"510","REACTOME_GLYCOSPHINGOLIPID_METABOLISM","logFC","time_index",-0.178571428571429,0.95,-0.830411283250591,0.679640990526113,66,0.701657942516273,"Spearman",7
"511","REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION","logFC","time_index",-0.535714285714286,0.95,-0.922727150204568,0.389175359320352,86,0.215217455678013,"Spearman",7
"512","REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS","logFC","time_index",0.392857142857143,0.95,-0.532608104928437,0.890456794776322,34,0.383316870426973,"Spearman",7
"513","REACTOME_GOLGI_CISTERNAE_PERICENTRIOLAR_STACK_REORGANIZATION","logFC","time_index",-0.535714285714286,0.95,-0.922727150204568,0.389175359320352,86,0.215217455678013,"Spearman",7
"514","REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT","logFC","time_index",0.285714285714286,0.95,-0.61383995094539,0.862454159724001,40,0.534509228601041,"Spearman",7
"515","REACTOME_GP1B_IX_V_ACTIVATION_SIGNALLING","logFC","time_index",0.25,0.95,-0.637256358189593,0.852263315160157,42,0.588724448089683,"Spearman",7
"516","REACTOME_GPCR_LIGAND_BINDING","logFC","time_index",0.714285714285714,0.95,-0.112594026467208,0.956649299954701,16,0.0713435614675377,"Spearman",7
"517","REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE","logFC","time_index",0.535714285714286,0.95,-0.389175359320352,0.922727150204568,26,0.215217455678013,"Spearman",7
"518","REACTOME_GRB2_EVENTS_IN_ERBB2_SIGNALING","logFC","time_index",0.678571428571428,0.95,-0.180492475752907,0.95035308505037,18,0.0937502539598315,"Spearman",7
"519","REACTOME_GRB2_SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS_","logFC","time_index",0.785714285714285,0.95,0.0511339180930237,0.96859690752143,12,0.0362384626798273,"Spearman",7
"520","REACTOME_GRB7_EVENTS_IN_ERBB2_SIGNALING","logFC","time_index",-0.142857142857143,0.95,-0.818677639503581,0.698882230935236,64,0.759945300218093,"Spearman",7
"521","REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING","logFC","time_index",0.607142857142857,0.95,-0.295488838713476,0.937055665492017,22,0.148231161481161,"Spearman",7
"522","REACTOME_HATS_ACETYLATE_HISTONES","logFC","time_index",0,0.95,-0.765328711338255,0.765328711338255,56,1,"Spearman",7
"523","REACTOME_HCMV_EARLY_EVENTS","logFC","time_index",0.285714285714286,0.95,-0.61383995094539,0.862454159724001,40,0.534509228601041,"Spearman",7
"524","REACTOME_HCMV_INFECTION","logFC","time_index",0.178571428571429,0.95,-0.679640990526113,0.830411283250591,46,0.701657942516273,"Spearman",7
"525","REACTOME_HCMV_LATE_EVENTS","logFC","time_index",0.178571428571429,0.95,-0.679640990526113,0.830411283250591,46,0.701657942516273,"Spearman",7
"526","REACTOME_HDACS_DEACETYLATE_HISTONES","logFC","time_index",-0.571428571428571,0.95,-0.930027647796908,0.344607635816334,88,0.180201988911528,"Spearman",7
"527","REACTOME_HDL_ASSEMBLY","logFC","time_index",0.357142857142857,0.95,-0.561722376541147,0.881523316981174,36,0.431611352038328,"Spearman",7
"528","REACTOME_HDL_CLEARANCE","logFC","time_index",0.678571428571428,0.95,-0.180492475752907,0.95035308505037,18,0.0937502539598315,"Spearman",7
"529","REACTOME_HDL_REMODELING","logFC","time_index",0.0357142857142857,0.95,-0.750117513846263,0.779730492307232,54,0.939408205471286,"Spearman",7
"530","REACTOME_HDMS_DEMETHYLATE_HISTONES","logFC","time_index",-0.678571428571428,0.95,-0.95035308505037,0.180492475752907,94,0.0937502539598315,"Spearman",7
"531","REACTOME_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR_","logFC","time_index",-0.214285714285714,0.95,-0.841593865259185,0.659141560072491,68,0.644511581020721,"Spearman",7
"532","REACTOME_HDR_THROUGH_MMEJ_ALT_NHEJ_","logFC","time_index",-0.357142857142857,0.95,-0.881523316981174,0.561722376541147,76,0.431611352038328,"Spearman",7
"533","REACTOME_HDR_THROUGH_SINGLE_STRAND_ANNEALING_SSA_","logFC","time_index",-0.428571428571428,0.95,-0.899022530679961,0.501125431711299,80,0.337368311085824,"Spearman",7
"534","REACTOME_HEDGEHOG_LIGAND_BIOGENESIS","logFC","time_index",-0.857142857142857,0.95,-0.979755706515192,-0.266898512878129,104,0.0136973266153257,"Spearman",7
"535","REACTOME_HEDGEHOG_OFF_STATE","logFC","time_index",-0.857142857142857,0.95,-0.979755706515192,-0.266898512878129,104,0.0136973266153257,"Spearman",7
"536","REACTOME_HEDGEHOG_ON_STATE","logFC","time_index",-0.928571428571428,0.95,-0.990201319002979,-0.564194570714009,108,0.00251947240379472,"Spearman",7
"537","REACTOME_HEME_BIOSYNTHESIS","logFC","time_index",-0.75,0.95,-0.962726841567533,0.0359825976636463,98,0.052181400457058,"Spearman",7
"538","REACTOME_HEME_DEGRADATION","logFC","time_index",-0.892857142857143,0.95,-0.985063318417604,-0.402716114518575,106,0.00680718740893541,"Spearman",7
"539","REACTOME_HEMOSTASIS","logFC","time_index",0.642857142857143,0.95,-0.241084354628694,0.943826178665987,20,0.119392373427411,"Spearman",7
"540","REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM","logFC","time_index",0.0357142857142857,0.95,-0.750117513846263,0.779730492307232,54,0.939408205471286,"Spearman",7
"541","REACTOME_HIGHLY_CALCIUM_PERMEABLE_NICOTINIC_ACETYLCHOLINE_RECEPTORS","logFC","time_index",0.357142857142857,0.95,-0.561722376541147,0.881523316981174,36,0.431611352038328,"Spearman",7
"542","REACTOME_HIGHLY_CALCIUM_PERMEABLE_POSTSYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS","logFC","time_index",0.285714285714286,0.95,-0.61383995094539,0.862454159724001,40,0.534509228601041,"Spearman",7
"543","REACTOME_HIGHLY_SODIUM_PERMEABLE_POSTSYNAPTIC_ACETYLCHOLINE_NICOTINIC_RECEPTORS","logFC","time_index",0.428571428571428,0.95,-0.501125431711299,0.899022530679961,32,0.337368311085824,"Spearman",7
"544","REACTOME_HISTIDINE_CATABOLISM","logFC","time_index",-0.357142857142857,0.95,-0.881523316981174,0.561722376541147,76,0.431611352038328,"Spearman",7
"545","REACTOME_HIV_ELONGATION_ARREST_AND_RECOVERY","logFC","time_index",0.107142857142857,0.95,-0.716977667906528,0.806351171716549,50,0.819150855569991,"Spearman",7
"546","REACTOME_HIV_INFECTION","logFC","time_index",-0.285714285714286,0.95,-0.862454159724001,0.61383995094539,72,0.534509228601041,"Spearman",7
